season,year,hour,day,count
3,0,13,3,191
3,0,14,3,178
3,0,15,3,194
3,0,16,3,282
3,0,17,3,584
3,0,18,3,559
3,0,19,3,413
3,0,20,3,312
3,0,21,3,209
3,0,22,3,139
3,0,23,3,108
3,0,0,4,46
3,0,1,4,26
3,0,2,4,11
3,0,3,4,9
3,0,4,4,5
3,0,5,4,25
3,0,6,4,106
3,0,7,4,307
3,0,8,4,390
3,0,9,4,197
3,0,10,4,132
3,0,11,4,187
3,0,12,4,214
3,0,13,4,217
3,0,14,4,142
3,0,15,4,178
3,0,16,4,298
3,0,17,4,582
3,0,18,4,571
3,0,19,4,371
3,0,20,4,288
3,0,21,4,206
3,0,22,4,157
3,0,23,4,127
3,0,0,5,65
3,0,1,5,23
3,0,2,5,15
3,0,3,5,9
3,0,4,5,5
3,0,5,5,26
3,0,6,5,76
3,0,7,5,264
3,0,8,5,426
3,0,9,5,205
3,0,10,5,130
3,0,11,5,156
3,0,12,5,222
3,0,13,5,253
3,0,14,5,186
3,0,15,5,249
3,0,16,5,334
3,0,17,5,516
3,0,18,5,465
3,0,19,5,385
3,0,20,5,287
3,0,21,5,226
3,0,22,5,231
3,0,23,5,151
3,0,0,6,84
3,0,1,6,77
3,0,2,6,74
3,0,3,6,27
3,0,4,6,10
3,0,5,6,18
3,0,6,6,22
3,0,7,6,44
3,0,8,6,118
3,0,9,6,208
3,0,10,6,260
3,0,11,6,314
3,0,12,6,421
3,0,13,6,153
3,0,14,6,259
3,0,15,6,358
3,0,16,6,281
3,0,17,6,269
3,0,18,6,292
3,0,19,6,237
3,0,20,6,183
3,0,21,6,167
3,0,22,6,154
3,0,23,6,120
3,0,0,0,90
3,0,1,0,73
3,0,2,0,62
3,0,3,0,27
3,0,4,0,3
3,0,5,0,10
3,0,6,0,6
3,0,7,0,24
3,0,8,0,41
3,0,9,0,103
3,0,10,0,183
3,0,11,0,198
3,0,12,0,281
3,0,13,0,377
3,0,14,0,370
3,0,15,0,331
3,0,16,0,292
3,0,17,0,329
3,0,18,0,347
3,0,19,0,259
3,0,20,0,193
3,0,21,0,155
3,0,22,0,39
3,0,23,0,27
3,0,0,1,25
3,0,1,1,10
3,0,2,1,3
3,0,3,1,7
3,0,4,1,5
3,0,5,1,17
3,0,6,1,90
3,0,7,1,258
3,0,8,1,355
3,0,9,1,222
3,0,10,1,141
3,0,11,1,153
3,0,12,1,178
3,0,13,1,193
3,0,14,1,151
3,0,15,1,182
3,0,16,1,283
3,0,17,1,530
3,0,18,1,483
3,0,19,1,397
3,0,20,1,285
3,0,21,1,184
3,0,22,1,98
3,0,23,1,88
3,0,0,2,31
3,0,1,2,16
3,0,2,2,4
3,0,3,2,6
3,0,4,2,5
3,0,5,2,30
3,0,6,2,119
3,0,7,2,346
3,0,8,2,441
3,0,9,2,198
3,0,10,2,111
3,0,11,2,150
3,0,12,2,162
3,0,13,2,192
3,0,14,2,182
3,0,15,2,159
3,0,16,2,303
3,0,17,2,600
3,0,18,2,570
3,0,19,2,376
3,0,20,2,280
3,0,21,2,215
3,0,22,2,152
3,0,23,2,77
3,0,0,3,24
3,0,1,3,14
3,0,2,3,6
3,0,3,3,5
3,0,4,3,5
3,0,5,3,28
3,0,6,3,105
3,0,7,3,308
3,0,8,3,487
3,0,9,3,209
3,0,10,3,118
3,0,11,3,128
3,0,12,3,189
3,0,13,3,176
3,0,14,3,192
3,0,15,3,159
3,0,16,3,300
3,0,17,3,552
3,0,18,3,556
3,0,19,3,347
3,0,20,3,280
3,0,21,3,230
3,0,22,3,171
3,0,23,3,105
3,0,0,4,56
3,0,1,4,24
3,0,2,4,6
3,0,3,4,6
3,0,4,4,9
3,0,5,4,27
3,0,6,4,103
3,0,7,4,308
3,0,8,4,420
3,0,9,4,228
3,0,10,4,129
3,0,11,4,141
3,0,12,4,173
3,0,13,4,187
3,0,14,4,182
3,0,15,4,174
3,0,16,4,245
3,0,17,4,409
3,0,18,4,274
3,0,19,4,141
3,0,20,4,165
3,0,21,4,149
3,0,22,4,135
3,0,23,4,114
3,0,0,5,62
3,0,1,5,20
3,0,2,5,8
3,0,3,5,3
3,0,4,5,8
3,0,5,5,17
3,0,6,5,93
3,0,7,5,263
3,0,8,5,398
3,0,9,5,218
3,0,10,5,165
3,0,11,5,165
3,0,12,5,222
3,0,13,5,232
3,0,14,5,220
3,0,15,5,222
3,0,16,5,327
3,0,17,5,527
3,0,18,5,425
3,0,19,5,165
3,0,20,5,58
3,0,21,5,107
3,0,22,5,122
3,0,23,5,106
3,0,0,6,128
3,0,1,6,47
3,0,2,6,69
3,0,3,6,51
3,0,4,6,7
3,0,5,6,8
3,0,6,6,24
3,0,7,6,44
3,0,8,6,133
3,0,9,6,190
3,0,10,6,306
3,0,11,6,338
3,0,12,6,409
3,0,13,6,378
3,0,14,6,375
3,0,15,6,390
3,0,16,6,373
3,0,17,6,383
3,0,18,6,394
3,0,19,6,291
3,0,20,6,248
3,0,21,6,225
3,0,22,6,223
3,0,23,6,157
3,0,0,0,74
3,0,1,0,86
3,0,2,0,64
3,0,3,0,51
3,0,4,0,6
3,0,5,0,8
3,0,6,0,14
3,0,7,0,31
3,0,8,0,92
3,0,9,0,231
3,0,10,0,274
3,0,11,0,313
3,0,12,0,374
3,0,13,0,310
3,0,14,0,235
3,0,15,0,68
3,0,16,0,258
3,0,17,0,270
3,0,18,0,311
3,0,19,0,282
3,0,20,0,181
3,0,21,0,138
3,0,22,0,134
3,0,23,0,68
3,0,0,1,40
3,0,1,1,21
3,0,2,1,8
3,0,3,1,5
3,0,4,1,12
3,0,5,1,24
3,0,6,1,112
3,0,7,1,281
3,0,8,1,351
3,0,9,1,187
3,0,10,1,121
3,0,11,1,131
3,0,12,1,207
3,0,13,1,205
3,0,14,1,225
3,0,15,1,199
3,0,16,1,320
3,0,17,1,591
3,0,18,1,609
3,0,19,1,416
3,0,20,1,268
3,0,21,1,208
3,0,22,1,153
3,0,23,1,64
3,0,0,2,35
3,0,1,2,19
3,0,2,2,6
3,0,3,2,6
3,0,4,2,5
3,0,5,2,36
3,0,6,2,114
3,0,7,2,344
3,0,8,2,504
3,0,9,2,225
3,0,10,2,148
3,0,11,2,186
3,0,12,2,237
3,0,13,2,234
3,0,14,2,651
3,0,15,2,601
3,0,16,2,444
3,0,17,2,472
3,0,18,2,519
3,0,19,2,367
3,0,20,2,260
3,0,21,2,211
3,0,22,2,191
3,0,23,2,80
3,0,0,3,38
3,0,1,3,24
3,0,2,3,6
3,0,3,3,1
3,0,4,3,7
3,0,5,3,27
3,0,6,3,108
3,0,7,3,308
3,0,8,3,468
3,0,9,3,213
3,0,10,3,146
3,0,11,3,185
3,0,12,3,235
3,0,13,3,236
3,0,14,3,204
3,0,15,3,204
3,0,16,3,271
3,0,17,3,567
3,0,18,3,621
3,0,19,3,440
3,0,20,3,334
3,0,21,3,236
3,0,22,3,181
3,0,23,3,70
3,0,0,4,52
3,0,1,4,15
3,0,2,4,5
3,0,3,4,4
3,0,4,4,7
3,0,5,4,26
3,0,6,4,102
3,0,7,4,313
3,0,8,4,484
3,0,9,4,162
3,0,10,4,142
3,0,11,4,151
3,0,12,4,41
3,0,13,4,37
3,0,14,4,113
3,0,15,4,132
3,0,16,4,121
3,0,17,4,312
3,0,18,4,408
3,0,19,4,272
3,0,20,4,225
3,0,21,4,187
3,0,22,4,147
3,0,23,4,84
3,0,0,5,51
3,0,1,5,23
3,0,2,5,20
3,0,3,5,11
3,0,4,5,8
3,0,5,5,26
3,0,6,5,105
3,0,7,5,266
3,0,8,5,404
3,0,9,5,230
3,0,10,5,123
3,0,11,5,214
3,0,12,5,243
3,0,13,5,237
3,0,14,5,219
3,0,15,5,249
3,0,16,5,343
3,0,17,5,489
3,0,18,5,410
3,0,19,5,290
3,0,20,5,222
3,0,21,5,190
3,0,22,5,152
3,0,23,5,136
3,0,0,6,145
3,0,1,6,64
3,0,2,6,77
3,0,3,6,30
3,0,4,6,4
3,0,5,6,12
3,0,6,6,18
3,0,7,6,28
3,0,8,6,76
3,0,9,6,156
3,0,10,6,205
3,0,11,6,88
3,0,12,6,76
3,0,13,6,43
3,0,14,6,23
3,0,15,6,30
3,0,16,6,24
3,0,17,6,16
3,0,7,0,1
3,0,8,0,8
3,0,9,0,53
3,0,10,0,142
3,0,11,0,237
3,0,12,0,306
3,0,13,0,431
3,0,14,0,447
3,0,15,0,469
3,0,16,0,491
3,0,17,0,398
3,0,18,0,402
3,0,19,0,387
3,0,20,0,214
3,0,21,0,186
3,0,22,0,98
3,0,23,0,64
3,0,0,1,34
3,0,1,1,20
3,0,2,1,13
3,0,3,1,6
3,0,4,1,3
3,0,5,1,17
3,0,6,1,102
3,0,7,1,284
3,0,8,1,404
3,0,9,1,188
3,0,10,1,115
3,0,11,1,138
3,0,12,1,207
3,0,13,1,218
3,0,14,1,182
3,0,15,1,220
3,0,16,1,282
3,0,17,1,591
3,0,18,1,547
3,0,19,1,367
3,0,20,1,277
3,0,21,1,202
3,0,22,1,142
3,0,23,1,75
3,0,0,2,27
3,0,1,2,13
3,0,2,2,10
3,0,3,2,4
3,0,4,2,6
3,0,5,2,28
3,0,6,2,119
3,0,7,2,357
3,0,8,2,493
3,0,9,2,218
3,0,10,2,137
3,0,11,2,175
3,0,12,2,237
3,0,13,2,229
3,0,14,2,209
3,0,15,2,196
3,0,16,2,337
3,0,17,2,611
3,0,18,2,576
3,0,19,2,465
3,0,20,2,298
3,0,21,2,223
3,0,22,2,143
3,0,23,2,93
3,0,0,3,32
3,0,1,3,15
3,0,2,3,6
3,0,3,3,6
3,0,4,3,5
3,0,5,3,27
3,0,6,3,111
3,0,7,3,328
3,0,8,3,467
3,0,9,3,244
3,0,10,3,138
3,0,11,3,171
3,0,12,3,260
3,0,13,3,221
3,0,14,3,196
3,0,15,3,172
3,0,16,3,309
3,0,17,3,608
3,0,18,3,565
3,0,19,3,446
3,0,20,3,289
3,0,21,3,201
3,0,22,3,157
3,0,23,3,84
3,0,0,4,51
3,0,1,4,21
3,0,2,4,25
3,0,3,4,14
3,0,4,4,7
3,0,5,4,23
3,0,6,4,105
3,0,7,4,342
3,0,8,4,498
3,0,9,4,207
3,0,10,4,138
3,0,11,4,192
3,0,12,4,229
3,0,13,4,219
3,0,14,4,198
3,0,15,4,174
3,0,16,4,308
3,0,17,4,628
3,0,18,4,531
3,0,19,4,443
3,0,20,4,280
3,0,21,4,177
3,0,22,4,179
3,0,23,4,126
3,0,0,5,64
3,0,1,5,32
3,0,2,5,20
3,0,3,5,8
3,0,4,5,4
3,0,5,5,20
3,0,6,5,76
3,0,7,5,259
3,0,8,5,456
3,0,9,5,220
3,0,10,5,140
3,0,11,5,192
3,0,12,5,260
3,0,13,5,279
3,0,14,5,283
3,0,15,5,346
3,0,16,5,381
3,0,17,5,455
3,0,18,5,355
3,0,19,5,287
3,0,20,5,196
3,0,21,5,149
3,0,22,5,147
3,0,23,5,98
3,0,0,6,87
3,0,1,6,74
3,0,2,6,41
3,0,3,6,35
3,0,4,6,7
3,0,5,6,12
3,0,6,6,23
3,0,7,6,38
3,0,8,6,89
3,0,9,6,201
3,0,10,6,258
3,0,11,6,194
3,0,12,6,257
3,0,13,6,353
3,0,14,6,380
3,0,15,6,388
3,0,16,6,374
3,0,17,6,371
3,0,18,6,339
3,0,19,6,295
3,0,20,6,219
3,0,21,6,164
3,0,22,6,162
3,0,23,6,123
3,0,0,0,109
3,0,1,0,75
3,0,2,0,60
3,0,3,0,43
3,0,4,0,4
3,0,5,0,6
3,0,6,0,3
3,0,7,0,30
3,0,8,0,70
3,0,9,0,189
3,0,10,0,297
3,0,11,0,337
3,0,12,0,435
3,0,13,0,419
3,0,14,0,361
3,0,15,0,410
3,0,16,0,337
3,0,17,0,376
3,0,18,0,356
3,0,19,0,328
3,0,20,0,229
3,0,21,0,207
3,0,22,0,155
3,0,23,0,104
3,0,0,1,97
3,0,1,1,54
3,0,2,1,39
3,0,3,1,16
3,0,4,1,8
3,0,5,1,6
3,0,6,1,11
3,0,7,1,41
3,0,8,1,101
3,0,9,1,152
3,0,10,1,244
3,0,11,1,308
3,0,12,1,353
3,0,13,1,389
3,0,14,1,357
3,0,15,1,253
3,0,16,1,284
3,0,17,1,114
3,0,18,1,123
3,0,19,1,175
3,0,20,1,82
3,0,21,1,60
3,0,22,1,64
3,0,23,1,20
3,0,0,2,8
3,0,2,2,2
3,0,3,2,1
3,0,4,2,4
3,0,5,2,21
3,0,6,2,72
3,0,7,2,172
3,0,8,2,364
3,0,9,2,185
3,0,10,2,106
3,0,11,2,89
3,0,12,2,67
3,0,13,2,29
3,0,14,2,24
3,0,15,2,89
3,0,16,2,106
3,0,17,2,291
3,0,18,2,373
3,0,19,2,281
3,0,20,2,163
3,0,21,2,121
3,0,22,2,84
3,0,23,2,58
3,0,0,3,13
3,0,1,3,5
3,0,2,3,6
3,0,3,3,2
3,0,4,3,4
3,0,5,3,16
3,0,6,3,75
3,0,7,3,86
3,0,8,3,328
3,0,9,3,190
3,0,10,3,66
3,0,11,3,10
3,0,12,3,22
3,0,13,3,11
3,0,14,3,25
3,0,15,3,58
3,0,16,3,144
3,0,17,3,285
3,0,18,3,237
3,0,19,3,226
3,0,20,3,96
3,0,21,3,38
3,0,22,3,29
3,0,23,3,24
3,0,0,4,14
3,0,1,4,4
3,0,3,4,2
3,0,4,4,3
3,0,5,4,14
3,0,6,4,56
3,0,7,4,179
3,0,8,4,195
3,0,9,4,69
3,0,10,4,65
3,0,11,4,98
3,0,12,4,102
3,0,13,4,126
3,0,14,4,120
3,0,15,4,139
3,0,16,4,156
3,0,17,4,113
3,0,18,4,68
3,0,19,4,52
3,0,20,4,89
3,0,21,4,82
3,0,22,4,70
3,0,23,4,26
3,0,0,5,16
3,0,1,5,8
3,0,2,5,8
3,0,3,5,2
3,0,4,5,3
3,0,5,5,14
3,0,6,5,57
3,0,7,5,108
3,0,8,5,288
3,0,9,5,136
3,0,10,5,29
3,0,11,5,72
3,0,12,5,75
3,0,13,5,122
3,0,14,5,148
3,0,15,5,188
3,0,16,5,285
3,0,17,5,505
3,0,18,5,410
3,0,19,5,349
3,0,20,5,210
3,0,21,5,203
3,0,22,5,160
3,0,23,5,148
3,0,0,6,116
3,0,1,6,83
3,0,2,6,64
3,0,3,6,37
3,0,4,6,7
3,0,5,6,8
3,0,6,6,6
3,0,7,6,52
3,0,8,6,119
3,0,9,6,207
3,0,10,6,318
3,0,11,6,360
3,0,12,6,404
3,0,13,6,370
3,0,14,6,359
3,0,15,6,480
3,0,16,6,431
3,0,17,6,460
3,0,18,6,360
3,0,19,6,315
3,0,20,6,245
3,0,21,6,230
3,0,22,6,175
3,0,23,6,139
3,0,0,0,108
3,0,1,0,88
3,0,2,0,76
3,0,3,0,45
3,0,4,0,9
3,0,5,0,39
3,0,6,0,20
3,0,7,0,37
3,0,8,0,94
3,0,9,0,227
3,0,10,0,334
3,0,11,0,402
3,0,12,0,411
3,0,13,0,350
3,0,14,0,342
3,0,15,0,404
3,0,16,0,483
3,0,17,0,380
3,0,18,0,339
3,0,19,0,333
3,0,20,0,226
3,0,21,0,159
3,0,22,0,95
3,0,23,0,45
3,0,0,1,16
3,0,1,1,12
3,0,2,1,2
3,0,4,1,4
3,0,5,1,24
3,0,6,1,109
3,0,7,1,312
3,0,8,1,408
3,0,9,1,176
3,0,10,1,129
3,0,11,1,165
3,0,12,1,184
3,0,13,1,163
3,0,14,1,189
3,0,15,1,212
3,0,16,1,298
3,0,17,1,590
3,0,18,1,571
3,0,19,1,436
3,0,20,1,299
3,0,21,1,195
3,0,22,1,150
3,0,23,1,69
3,0,0,2,26
3,0,1,2,10
3,0,2,2,2
3,0,3,2,4
3,0,4,2,8
3,0,5,2,20
3,0,6,2,122
3,0,7,2,362
3,0,8,2,425
3,0,9,2,214
3,0,10,2,135
3,0,11,2,153
3,0,12,2,187
3,0,13,2,184
3,0,14,2,190
3,0,15,2,180
3,0,16,2,292
3,0,17,2,579
3,0,18,2,539
3,0,19,2,396
3,0,20,2,272
3,0,21,2,245
3,0,22,2,144
3,0,23,2,74
3,0,0,3,33
3,0,1,3,8
3,0,2,3,5
3,0,3,3,8
3,0,4,3,9
3,0,5,3,31
3,0,6,3,145
3,0,7,3,370
3,0,8,3,429
3,0,9,3,202
3,0,10,3,142
3,0,11,3,164
3,0,12,3,212
3,0,13,3,178
3,0,14,3,124
3,0,15,3,176
3,0,16,3,277
3,0,17,3,599
3,0,18,3,586
3,0,19,3,381
3,0,20,3,261
3,0,21,3,213
3,0,22,3,160
3,0,23,3,72
3,0,0,4,37
3,0,1,4,20
3,0,2,4,5
3,0,3,4,8
3,0,4,4,7
3,0,5,4,31
3,0,6,4,124
3,0,7,4,338
3,0,8,4,391
3,0,9,4,209
3,0,10,4,121
3,0,11,4,159
3,0,12,4,179
3,0,13,4,189
3,0,14,4,170
3,0,15,4,135
3,0,16,4,222
3,0,17,4,261
3,0,18,4,244
3,0,19,4,232
3,0,20,4,248
3,0,21,4,145
3,0,22,4,115
3,0,23,4,69
3,0,0,5,48
3,0,1,5,26
3,0,2,5,10
3,0,3,5,6
3,0,4,5,4
3,0,5,5,32
3,0,6,5,93
3,0,7,5,299
3,0,8,5,409
3,0,9,5,210
3,0,10,5,140
3,0,11,5,179
3,0,12,5,251
3,0,13,5,223
3,0,14,5,225
3,0,15,5,203
3,0,16,5,358
3,0,17,5,566
3,0,18,5,482
3,0,19,5,315
3,0,20,5,225
3,0,21,5,163
3,0,22,5,167
3,0,23,5,126
3,0,0,6,108
3,0,1,6,80
3,0,2,6,79
3,0,3,6,28
3,0,4,6,5
3,0,5,6,5
3,0,6,6,22
3,0,7,6,37
3,0,8,6,108
3,0,9,6,177
3,0,10,6,249
3,0,11,6,367
3,0,12,6,372
3,0,13,6,349
3,0,14,6,297
3,0,15,6,354
3,0,16,6,305
3,0,17,6,359
3,0,18,6,329
3,0,19,6,256
3,0,20,6,176
3,0,21,6,170
3,0,22,6,143
3,0,23,6,136
3,0,0,0,112
3,0,1,0,79
3,0,2,0,89
3,0,3,0,36
3,0,4,0,1
3,0,5,0,6
3,0,6,0,12
3,0,7,0,44
3,0,8,0,69
3,0,9,0,140
3,0,10,0,260
3,0,11,0,317
3,0,12,0,364
3,0,13,0,376
3,0,14,0,311
3,0,15,0,365
3,0,16,0,369
3,0,17,0,325
3,0,18,0,289
3,0,19,0,245
3,0,20,0,180
3,0,21,0,147
3,0,22,0,84
3,0,23,0,54
3,0,0,1,37
3,0,1,1,10
3,0,2,1,13
3,0,3,1,5
3,0,4,1,8
3,0,5,1,28
3,0,6,1,113
3,0,7,1,332
3,0,8,1,420
3,0,9,1,215
3,0,10,1,105
3,0,11,1,139
3,0,12,1,189
3,0,13,1,177
3,0,14,1,188
3,0,15,1,187
3,0,16,1,263
3,0,17,1,568
3,0,18,1,540
3,0,19,1,374
3,0,20,1,231
3,0,21,1,200
3,0,22,1,129
3,0,23,1,68
3,0,0,2,25
3,0,1,2,14
3,0,2,2,5
3,0,3,2,3
3,0,4,2,6
3,0,5,2,22
3,0,6,2,114
3,0,7,2,329
3,0,8,2,209
3,0,9,2,69
3,0,10,2,30
3,0,11,2,56
3,0,12,2,60
3,0,13,2,103
3,0,14,2,112
3,0,15,2,192
3,0,16,2,264
3,0,17,2,511
3,0,18,2,492
3,0,19,2,337
3,0,20,2,253
3,0,21,2,206
3,0,22,2,148
3,0,23,2,81
3,0,0,3,27
3,0,1,3,17
3,0,2,3,6
3,0,3,3,6
3,0,4,3,7
3,0,5,3,31
3,0,6,3,117
3,0,7,3,330
3,0,8,3,462
3,0,9,3,208
3,0,10,3,133
3,0,11,3,180
3,0,12,3,193
3,0,13,3,181
3,0,14,3,179
3,0,15,3,185
3,0,16,3,281
3,0,17,3,536
3,0,18,3,408
3,0,19,3,283
3,0,20,3,160
3,0,21,3,200
3,0,22,3,127
3,0,23,3,95
3,0,0,4,41
3,0,1,4,11
3,0,2,4,10
3,0,3,4,12
3,0,4,4,2
3,0,5,4,30
3,0,6,4,101
3,0,7,4,311
3,0,8,4,415
3,0,9,4,203
3,0,10,4,120
3,0,11,4,165
3,0,12,4,176
3,0,13,4,193
3,0,14,4,183
3,0,15,4,181
3,0,16,4,301
3,0,17,4,563
3,0,18,4,551
3,0,19,4,420
3,0,20,4,285
3,0,21,4,221
3,0,22,4,187
3,0,23,4,113
4,0,0,5,52
4,0,1,5,31
4,0,2,5,20
4,0,3,5,8
4,0,4,5,13
4,0,5,5,22
4,0,6,5,104
4,0,7,5,254
4,0,8,5,317
4,0,9,5,111
4,0,10,5,35
4,0,11,5,21
4,0,12,5,29
4,0,13,5,34
4,0,14,5,24
4,0,15,5,61
4,0,16,5,56
4,0,17,5,99
4,0,18,5,234
4,0,19,5,248
4,0,20,5,179
4,0,21,5,138
4,0,22,5,157
4,0,23,5,148
4,0,0,6,93
4,0,1,6,79
4,0,2,6,68
4,0,3,6,31
4,0,4,6,8
4,0,5,6,5
4,0,6,6,18
4,0,7,6,46
4,0,8,6,121
4,0,9,6,175
4,0,10,6,293
4,0,11,6,386
4,0,12,6,407
4,0,13,6,460
4,0,14,6,390
4,0,15,6,452
4,0,16,6,449
4,0,17,6,426
4,0,18,6,400
4,0,19,6,308
4,0,20,6,243
4,0,21,6,222
4,0,22,6,193
4,0,23,6,150
4,0,0,0,173
4,0,1,0,124
4,0,2,0,106
4,0,3,0,59
4,0,4,0,8
4,0,5,0,3
4,0,6,0,17
4,0,7,0,38
4,0,8,0,86
4,0,9,0,155
4,0,10,0,275
4,0,11,0,361
4,0,12,0,413
4,0,13,0,369
4,0,14,0,347
4,0,15,0,353
4,0,16,0,464
4,0,17,0,420
4,0,18,0,404
4,0,19,0,329
4,0,20,0,186
4,0,21,0,137
4,0,22,0,104
4,0,23,0,79
4,0,0,1,29
4,0,1,1,17
4,0,2,1,8
4,0,3,1,5
4,0,4,1,6
4,0,5,1,25
4,0,6,1,113
4,0,7,1,332
4,0,8,1,355
4,0,9,1,205
4,0,10,1,154
4,0,11,1,159
4,0,12,1,209
4,0,13,1,187
4,0,14,1,154
4,0,15,1,209
4,0,16,1,313
4,0,17,1,570
4,0,18,1,553
4,0,19,1,383
4,0,20,1,251
4,0,21,1,182
4,0,22,1,136
4,0,23,1,75
4,0,0,2,37
4,0,1,2,10
4,0,2,2,11
4,0,3,2,10
4,0,4,2,8
4,0,5,2,24
4,0,6,2,124
4,0,7,2,249
4,0,8,2,427
4,0,9,2,193
4,0,10,2,122
4,0,11,2,123
4,0,12,2,162
4,0,13,2,151
4,0,14,2,152
4,0,15,2,205
4,0,16,2,258
4,0,17,2,530
4,0,18,2,356
4,0,19,2,320
4,0,20,2,238
4,0,21,2,196
4,0,22,2,121
4,0,23,2,93
4,0,0,3,36
4,0,1,3,14
4,0,2,3,9
4,0,3,3,3
4,0,4,3,4
4,0,5,3,22
4,0,6,3,114
4,0,7,3,185
4,0,8,3,287
4,0,9,3,155
4,0,10,3,129
4,0,11,3,151
4,0,12,3,184
4,0,13,3,162
4,0,14,3,170
4,0,15,3,181
4,0,16,3,280
4,0,17,3,591
4,0,18,3,524
4,0,19,3,372
4,0,20,3,102
4,0,21,3,74
4,0,22,3,87
4,0,23,3,71
4,0,0,4,40
4,0,1,4,23
4,0,2,4,2
4,0,3,4,8
4,0,4,4,7
4,0,5,4,22
4,0,6,4,111
4,0,7,4,283
4,0,8,4,431
4,0,9,4,225
4,0,10,4,127
4,0,11,4,158
4,0,12,4,195
4,0,13,4,211
4,0,14,4,167
4,0,15,4,227
4,0,16,4,291
4,0,17,4,589
4,0,18,4,584
4,0,19,4,384
4,0,20,4,273
4,0,21,4,225
4,0,22,4,175
4,0,23,4,81
4,0,0,5,60
4,0,1,5,23
4,0,2,5,15
4,0,3,5,3
4,0,4,5,8
4,0,5,5,26
4,0,6,5,98
4,0,7,5,297
4,0,8,5,456
4,0,9,5,237
4,0,10,5,168
4,0,11,5,217
4,0,12,5,254
4,0,13,5,266
4,0,14,5,266
4,0,15,5,245
4,0,16,5,360
4,0,17,5,591
4,0,18,5,511
4,0,19,5,374
4,0,20,5,230
4,0,21,5,206
4,0,22,5,159
4,0,23,5,132
4,0,0,6,130
4,0,1,6,58
4,0,2,6,67
4,0,3,6,25
4,0,4,6,8
4,0,5,6,5
4,0,6,6,19
4,0,7,6,36
4,0,8,6,67
4,0,9,6,129
4,0,10,6,121
4,0,11,6,132
4,0,12,6,158
4,0,13,6,125
4,0,14,6,180
4,0,15,6,195
4,0,16,6,223
4,0,17,6,228
4,0,18,6,140
4,0,19,6,126
4,0,20,6,66
4,0,21,6,56
4,0,22,6,70
4,0,23,6,65
4,0,0,0,47
4,0,1,0,24
4,0,2,0,30
4,0,3,0,9
4,0,4,0,7
4,0,5,0,7
4,0,6,0,15
4,0,7,0,29
4,0,8,0,64
4,0,9,0,115
4,0,10,0,248
4,0,11,0,292
4,0,12,0,321
4,0,13,0,308
4,0,14,0,256
4,0,15,0,173
4,0,16,0,206
4,0,17,0,167
4,0,18,0,174
4,0,19,0,162
4,0,20,0,87
4,0,21,0,88
4,0,22,0,64
4,0,23,0,25
4,0,0,1,16
4,0,1,1,6
4,0,2,1,4
4,0,3,1,7
4,0,4,1,8
4,0,5,1,21
4,0,6,1,94
4,0,7,1,249
4,0,8,1,372
4,0,9,1,153
4,0,10,1,101
4,0,11,1,126
4,0,12,1,147
4,0,13,1,118
4,0,14,1,120
4,0,15,1,101
4,0,16,1,218
4,0,17,1,495
4,0,18,1,412
4,0,19,1,315
4,0,20,1,204
4,0,21,1,138
4,0,22,1,91
4,0,23,1,54
4,0,0,2,27
4,0,1,2,9
4,0,2,2,3
4,0,3,2,6
4,0,4,2,7
4,0,5,2,27
4,0,6,2,112
4,0,7,2,309
4,0,8,2,400
4,0,9,2,187
4,0,10,2,126
4,0,11,2,124
4,0,12,2,199
4,0,13,2,173
4,0,14,2,183
4,0,15,2,194
4,0,16,2,309
4,0,17,2,585
4,0,18,2,524
4,0,19,2,345
4,0,20,2,261
4,0,21,2,166
4,0,22,2,114
4,0,23,2,66
4,0,0,3,43
4,0,1,3,11
4,0,2,3,3
4,0,3,3,6
4,0,4,3,5
4,0,5,3,32
4,0,6,3,117
4,0,7,3,301
4,0,8,3,467
4,0,9,3,219
4,0,10,3,133
4,0,11,3,170
4,0,12,3,214
4,0,13,3,219
4,0,14,3,190
4,0,15,3,182
4,0,16,3,282
4,0,17,3,591
4,0,18,3,593
4,0,19,3,374
4,0,20,3,246
4,0,21,3,201
4,0,22,3,154
4,0,23,3,73
4,0,0,4,40
4,0,1,4,22
4,0,2,4,10
4,0,3,4,5
4,0,4,4,5
4,0,5,4,24
4,0,6,4,114
4,0,7,4,302
4,0,8,4,457
4,0,9,4,208
4,0,10,4,129
4,0,11,4,144
4,0,12,4,226
4,0,13,4,191
4,0,14,4,195
4,0,15,4,219
4,0,16,4,323
4,0,17,4,568
4,0,18,4,538
4,0,19,4,343
4,0,20,4,260
4,0,21,4,195
4,0,22,4,148
4,0,23,4,99
4,0,0,5,67
4,0,1,5,28
4,0,2,5,5
4,0,3,5,10
4,0,4,5,5
4,0,5,5,27
4,0,6,5,87
4,0,7,5,242
4,0,8,5,417
4,0,9,5,241
4,0,10,5,174
4,0,11,5,230
4,0,12,5,235
4,0,13,5,305
4,0,14,5,256
4,0,15,5,270
4,0,16,5,419
4,0,17,5,563
4,0,18,5,465
4,0,19,5,294
4,0,20,5,197
4,0,21,5,166
4,0,22,5,146
4,0,23,5,136
4,0,0,6,89
4,0,1,6,65
4,0,2,6,45
4,0,3,6,20
4,0,4,6,10
4,0,5,6,8
4,0,6,6,22
4,0,7,6,73
4,0,8,6,103
4,0,9,6,217
4,0,10,6,337
